pickled dictionaries found in directory, loading them into memory ...
127200 test reviews.

File Classifications:
music-5-10897.txt: positive
music-5-109.txt: positive
music-5-1090.txt: positive
music-5-10901.txt: positive
music-5-10902.txt: positive
music-5-10905.txt: positive
music-5-10907.txt: positive
music-5-1091.txt: positive
music-5-10910.txt: positive
music-5-10912.txt: negative
music-5-10922.txt: positive
music-5-10926.txt: positive
music-5-10929.txt: positive
music-5-10930.txt: positive
music-5-10944.txt: positive
music-5-10945.txt: positive
music-5-10946.txt: negative
music-5-10947.txt: negative
music-5-10948.txt: positive
music-5-10949.txt: negative
music-5-1095.txt: positive
music-5-10950.txt: positive
music-5-10952.txt: positive
music-5-10953.txt: positive
music-5-10954.txt: positive
music-5-10956.txt: positive
music-5-10958.txt: positive
music-5-10959.txt: positive
music-5-1096.txt: positive
music-5-10960.txt: neutral
music-5-10961.txt: positive
music-5-10962.txt: positive
music-5-10963.txt: positive
music-5-10964.txt: positive
music-5-10965.txt: positive
music-5-10972.txt: positive
music-5-10973.txt: positive
music-5-10974.txt: positive
music-5-10976.txt: positive
music-5-10977.txt: positive
music-5-10980.txt: positive
music-5-10981.txt: positive
music-5-10982.txt: positive
music-5-10983.txt: positive
music-5-10986.txt: positive
music-5-10988.txt: positive
music-5-1099.txt: positive
music-5-10990.txt: positive
music-5-10991.txt: negative
music-5-10994.txt: positive
music-5-10995.txt: positive
music-5-110.txt: positive
music-5-11000.txt: positive
music-5-11001.txt: positive
music-5-11002.txt: positive
music-5-11005.txt: positive
music-5-11009.txt: positive
music-5-11013.txt: positive
music-5-11015.txt: neutral
music-5-11018.txt: positive
music-5-11023.txt: positive
music-5-11025.txt: positive
music-5-11026.txt: positive
music-5-11028.txt: negative
music-5-1103.txt: positive
music-5-11030.txt: positive
music-5-11034.txt: positive
music-5-11036.txt: positive
music-5-11038.txt: negative
music-5-11039.txt: positive
music-5-11041.txt: positive
music-5-11046.txt: positive
music-5-11049.txt: positive
music-5-11050.txt: positive
music-5-11051.txt: positive
music-5-11052.txt: positive
music-5-11056.txt: positive
music-5-11057.txt: positive
music-5-11058.txt: positive
music-5-11065.txt: positive
music-5-11066.txt: negative
music-5-11071.txt: positive
music-5-11078.txt: positive
music-5-1108.txt: positive
music-5-11083.txt: negative
music-5-11091.txt: positive
music-5-11092.txt: positive
music-5-11100.txt: positive
music-5-11101.txt: positive
music-5-11102.txt: positive
music-5-11105.txt: neutral
music-5-1111.txt: positive
music-5-11114.txt: negative
music-5-11115.txt: neutral
music-5-11116.txt: negative
music-5-11120.txt: positive
music-5-11124.txt: neutral
music-5-11126.txt: positive
music-5-11127.txt: positive
music-5-1114.txt: positive
music-5-11142.txt: positive
music-5-11149.txt: negative
music-5-1115.txt: positive
music-5-11156.txt: positive
music-5-11162.txt: positive
music-5-11164.txt: positive
music-5-11165.txt: positive
music-5-11168.txt: positive
music-5-11170.txt: positive
music-5-11173.txt: neutral
music-5-11179.txt: positive
music-5-11180.txt: positive
music-5-11183.txt: negative
music-5-11188.txt: positive
music-5-1119.txt: positive
music-5-11193.txt: negative
music-5-11194.txt: positive
music-5-112.txt: positive
music-5-11201.txt: positive
music-5-11203.txt: positive
music-5-11206.txt: positive
music-5-11209.txt: positive
music-5-1121.txt: positive
music-5-11214.txt: positive
music-5-11218.txt: positive
music-5-11221.txt: positive
music-5-11231.txt: positive
music-5-11232.txt: negative
music-5-11235.txt: positive
music-5-11236.txt: positive
music-5-11240.txt: positive
music-5-11241.txt: positive
music-5-11242.txt: positive
music-5-11243.txt: positive
music-5-11244.txt: positive
music-5-11245.txt: positive
music-5-11247.txt: positive
music-5-11250.txt: positive
music-5-11252.txt: positive
music-5-11253.txt: positive
music-5-11255.txt: positive
music-5-11258.txt: positive
music-5-11259.txt: positive
music-5-11262.txt: negative
music-5-11263.txt: positive
music-5-11264.txt: positive
music-5-11269.txt: neutral
music-5-1127.txt: positive
music-5-11270.txt: positive
music-5-11272.txt: negative
music-5-11287.txt: positive
music-5-1129.txt: positive
music-5-11295.txt: positive
music-5-113.txt: positive
music-5-1130.txt: positive
music-5-11303.txt: positive
music-5-11304.txt: positive
music-5-11306.txt: positive
music-5-1131.txt: positive
music-5-11310.txt: positive
music-5-11312.txt: positive
music-5-11319.txt: positive
music-5-1132.txt: positive
music-5-11323.txt: positive
music-5-11326.txt: positive
music-5-11327.txt: positive
music-5-11328.txt: positive
music-5-11330.txt: positive
music-5-11332.txt: positive
music-5-11340.txt: negative
music-5-11343.txt: positive
music-5-11346.txt: positive
music-5-11352.txt: neutral
music-5-11355.txt: positive
music-5-1136.txt: positive
music-5-11363.txt: positive
music-5-11366.txt: neutral
music-5-11367.txt: negative
music-5-11368.txt: positive
music-5-1137.txt: negative
music-5-11373.txt: positive
music-5-1138.txt: positive
music-5-11382.txt: neutral
music-5-11384.txt: positive
music-5-114.txt: positive
music-5-1140.txt: positive
music-5-11404.txt: positive
music-5-1141.txt: positive
music-5-11410.txt: positive
music-5-11413.txt: positive
music-5-11415.txt: positive
music-5-11416.txt: negative
music-5-11417.txt: positive
music-5-11418.txt: positive
music-5-11419.txt: positive
music-5-1142.txt: positive
music-5-11420.txt: positive
music-5-11421.txt: positive
music-5-11423.txt: positive
music-5-11424.txt: positive
music-5-11425.txt: positive
music-5-11426.txt: positive
music-5-11427.txt: positive
music-5-11428.txt: neutral
music-5-11429.txt: positive
music-5-11430.txt: positive
music-5-11431.txt: positive
music-5-11433.txt: positive
music-5-11434.txt: positive
music-5-11436.txt: positive
music-5-11438.txt: positive
music-5-11439.txt: positive
music-5-1144.txt: positive
music-5-11442.txt: neutral
music-5-11443.txt: positive
music-5-11444.txt: positive
music-5-11445.txt: neutral
music-5-11448.txt: positive
music-5-1145.txt: negative
music-5-11452.txt: negative
music-5-11453.txt: positive
music-5-11456.txt: positive
music-5-11457.txt: positive
music-5-11458.txt: positive
music-5-11459.txt: negative
music-5-1146.txt: positive
music-5-11462.txt: positive
music-5-11465.txt: positive
music-5-11466.txt: positive
music-5-11467.txt: positive
music-5-11469.txt: positive
music-5-1147.txt: positive
music-5-11470.txt: positive
music-5-11473.txt: positive
music-5-11474.txt: positive
music-5-11476.txt: positive
music-5-11480.txt: positive
music-5-11481.txt: positive
music-5-11482.txt: neutral
music-5-11484.txt: positive
music-5-11486.txt: positive
music-5-11487.txt: positive
music-5-11488.txt: positive
music-5-11489.txt: positive
music-5-1149.txt: positive
music-5-11490.txt: positive
music-5-11493.txt: positive
music-5-11494.txt: neutral
music-5-11495.txt: positive
music-5-11496.txt: positive
music-5-11497.txt: positive
music-5-11498.txt: positive
music-5-11499.txt: positive
music-5-1150.txt: positive
music-5-11501.txt: positive
music-5-11502.txt: positive
music-5-11503.txt: positive
music-5-11505.txt: positive
music-5-11506.txt: positive
music-5-11509.txt: positive
music-5-11511.txt: positive
music-5-11512.txt: positive
music-5-11514.txt: positive
music-5-11516.txt: positive
music-5-11518.txt: positive
music-5-11519.txt: positive
music-5-11520.txt: positive
music-5-11521.txt: positive
music-5-11522.txt: positive
music-5-11523.txt: neutral
music-5-11526.txt: positive
music-5-11527.txt: positive
music-5-11529.txt: positive
music-5-1153.txt: positive
music-5-11530.txt: neutral
music-5-11531.txt: positive
music-5-11532.txt: positive
music-5-11534.txt: positive
music-5-11538.txt: neutral
music-5-1154.txt: positive
music-5-11545.txt: positive
music-5-11548.txt: positive
music-5-1155.txt: positive
music-5-11554.txt: positive
music-5-11556.txt: positive
music-5-11558.txt: neutral
music-5-11564.txt: positive
music-5-11565.txt: positive
music-5-11566.txt: positive
music-5-11567.txt: positive
music-5-1157.txt: neutral
music-5-11570.txt: neutral
music-5-11575.txt: positive
music-5-1158.txt: positive
music-5-11583.txt: positive
music-5-11584.txt: positive
music-5-11586.txt: positive
music-5-11588.txt: positive
music-5-11589.txt: positive
music-5-11594.txt: positive
music-5-11596.txt: neutral
music-5-116.txt: positive
music-5-11600.txt: positive
music-5-11601.txt: positive
music-5-11605.txt: positive
music-5-11608.txt: positive
music-5-1161.txt: positive
music-5-11610.txt: positive
music-5-11612.txt: positive
music-5-11614.txt: negative
music-5-11615.txt: positive
music-5-11616.txt: positive
music-5-11617.txt: positive
music-5-11618.txt: positive
music-5-11619.txt: positive
music-5-11624.txt: positive
music-5-11625.txt: positive
music-5-11626.txt: positive
music-5-11627.txt: neutral
music-5-1163.txt: positive
music-5-11631.txt: positive
music-5-11633.txt: positive
music-5-11635.txt: positive
music-5-11636.txt: positive
music-5-1164.txt: positive
music-5-11648.txt: positive
music-5-1165.txt: positive
music-5-11650.txt: positive
music-5-11651.txt: positive
music-5-11652.txt: positive
music-5-1166.txt: positive
music-5-11660.txt: positive
music-5-11666.txt: positive
music-5-11669.txt: positive
music-5-1167.txt: positive
music-5-11670.txt: positive
music-5-11671.txt: positive
music-5-11673.txt: positive
music-5-11676.txt: positive
music-5-11678.txt: positive
music-5-11679.txt: positive
music-5-1168.txt: positive
music-5-11680.txt: positive
music-5-11684.txt: positive
music-5-11686.txt: positive
music-5-11688.txt: positive
music-5-11689.txt: positive
music-5-1169.txt: positive
music-5-11691.txt: negative
music-5-11692.txt: positive
music-5-11695.txt: positive
music-5-11697.txt: positive
music-5-11698.txt: negative
music-5-11701.txt: positive
music-5-11702.txt: positive
music-5-11707.txt: positive
music-5-11711.txt: positive
music-5-11712.txt: positive
music-5-11713.txt: positive
music-5-11714.txt: negative
music-5-11715.txt: negative
music-5-11724.txt: positive
music-5-11728.txt: positive
music-5-1173.txt: positive
music-5-11731.txt: positive
music-5-11732.txt: positive
music-5-11734.txt: positive
music-5-11735.txt: negative
music-5-11737.txt: positive
music-5-11739.txt: positive
music-5-1174.txt: positive
music-5-11743.txt: positive
music-5-11744.txt: positive
music-5-11745.txt: positive
music-5-11746.txt: positive
music-5-11747.txt: positive
music-5-11748.txt: positive
music-5-11749.txt: negative
music-5-1175.txt: positive
music-5-11750.txt: positive
music-5-11752.txt: positive
music-5-11753.txt: positive
music-5-11754.txt: negative
music-5-11755.txt: positive
music-5-11757.txt: positive
music-5-11758.txt: positive
music-5-11759.txt: positive
music-5-1176.txt: positive
music-5-11761.txt: positive
music-5-11763.txt: positive
music-5-11764.txt: positive
music-5-11766.txt: negative
music-5-11767.txt: negative
music-5-11768.txt: positive
music-5-11769.txt: positive
music-5-1177.txt: positive
music-5-11770.txt: positive
music-5-11771.txt: positive
music-5-11772.txt: negative
music-5-11773.txt: positive
music-5-11775.txt: positive
music-5-11776.txt: positive
music-5-11777.txt: positive
music-5-11778.txt: positive
music-5-11779.txt: negative
music-5-1178.txt: positive
music-5-11780.txt: positive
music-5-11783.txt: neutral
music-5-11784.txt: positive
music-5-11786.txt: positive
music-5-11787.txt: positive
music-5-11788.txt: neutral
music-5-11789.txt: positive
music-5-1179.txt: positive
music-5-11790.txt: negative
music-5-11791.txt: positive
music-5-11792.txt: positive
music-5-11795.txt: positive
music-5-11797.txt: positive
music-5-11798.txt: positive
music-5-11799.txt: positive
music-5-11800.txt: positive
music-5-11802.txt: positive
music-5-11803.txt: positive
music-5-11804.txt: positive
music-5-11805.txt: negative
music-5-11806.txt: positive
music-5-11807.txt: positive
music-5-11808.txt: positive
music-5-11809.txt: positive
music-5-1181.txt: negative
music-5-11810.txt: positive
music-5-11812.txt: positive
music-5-11813.txt: positive
music-5-11814.txt: positive
music-5-11815.txt: positive
music-5-11816.txt: positive
music-5-11817.txt: positive
music-5-11818.txt: positive
music-5-11820.txt: positive
music-5-11821.txt: positive
music-5-11822.txt: negative
music-5-11827.txt: negative
music-5-11828.txt: positive
music-5-11829.txt: positive
music-5-11832.txt: positive
music-5-11833.txt: positive
music-5-11837.txt: positive
music-5-11839.txt: positive
music-5-1184.txt: positive
music-5-11841.txt: positive
music-5-11842.txt: positive
music-5-11843.txt: positive
music-5-11846.txt: positive
music-5-11849.txt: positive
music-5-1185.txt: positive
music-5-11851.txt: positive
music-5-11852.txt: positive
music-5-11854.txt: positive
music-5-11856.txt: positive
music-5-11857.txt: positive
music-5-11862.txt: positive
music-5-11863.txt: positive
music-5-11865.txt: positive
music-5-11866.txt: positive
music-5-11867.txt: positive
music-5-11869.txt: positive
music-5-1187.txt: positive
music-5-11870.txt: positive
music-5-11872.txt: positive
music-5-11873.txt: positive
music-5-11875.txt: positive
music-5-11876.txt: positive
music-5-11877.txt: positive
music-5-11879.txt: positive
music-5-1188.txt: positive
music-5-11880.txt: positive
music-5-11881.txt: positive
music-5-11882.txt: positive
music-5-11885.txt: positive
music-5-11886.txt: positive
music-5-11887.txt: negative
music-5-11889.txt: positive
music-5-1189.txt: positive
music-5-11890.txt: positive
music-5-11892.txt: positive
music-5-11893.txt: positive
music-5-11894.txt: positive
music-5-11895.txt: positive
music-5-11896.txt: positive
music-5-11897.txt: positive
music-5-11898.txt: positive
music-5-11900.txt: positive
music-5-11902.txt: positive
music-5-11903.txt: positive
music-5-11904.txt: positive
music-5-11905.txt: positive
music-5-11906.txt: positive
music-5-11908.txt: positive
music-5-11911.txt: negative
music-5-11917.txt: negative
music-5-1192.txt: positive
music-5-11920.txt: positive
music-5-11922.txt: positive
music-5-11923.txt: positive
music-5-11924.txt: positive
music-5-11926.txt: positive
music-5-11927.txt: positive
music-5-11929.txt: positive
music-5-11930.txt: positive
music-5-11931.txt: positive
music-5-11934.txt: positive
music-5-11939.txt: positive
music-5-1194.txt: positive
music-5-11940.txt: neutral
music-5-11941.txt: positive
music-5-11943.txt: neutral
music-5-11945.txt: positive
music-5-11952.txt: negative
music-5-11953.txt: positive
music-5-11961.txt: positive
music-5-11965.txt: neutral
music-5-11967.txt: positive
music-5-11969.txt: positive
music-5-1197.txt: positive
music-5-11970.txt: positive
music-5-11974.txt: positive
music-5-11976.txt: positive
music-5-11978.txt: positive
music-5-11979.txt: negative
music-5-1198.txt: positive
music-5-11980.txt: positive
music-5-11982.txt: positive
music-5-11983.txt: positive
music-5-11984.txt: positive
music-5-11985.txt: positive
music-5-11987.txt: positive
music-5-11989.txt: positive
music-5-11991.txt: positive
music-5-11992.txt: positive
music-5-11993.txt: positive
music-5-11996.txt: positive
music-5-11997.txt: positive
music-5-11998.txt: positive
music-5-12.txt: positive
music-5-120.txt: positive
music-5-12001.txt: positive
music-5-12005.txt: positive
music-5-12006.txt: positive
music-5-12007.txt: positive
music-5-12008.txt: positive
music-5-12009.txt: neutral
music-5-12011.txt: positive
music-5-12013.txt: positive
music-5-12017.txt: positive
music-5-12018.txt: positive
music-5-12019.txt: positive
music-5-12020.txt: positive
music-5-12023.txt: negative
music-5-12024.txt: negative
music-5-12025.txt: negative
music-5-12026.txt: negative
music-5-1203.txt: positive
