pickled dictionaries found in directory, loading them into memory ...
20744 test reviews.

File Classifications:
movies-5-11323.txt: positive
movies-5-11324.txt: positive
movies-5-11326.txt: positive
movies-5-11329.txt: positive
movies-5-1133.txt: positive
movies-5-11330.txt: positive
movies-5-11331.txt: positive
movies-5-11337.txt: neutral
movies-5-11338.txt: positive
movies-5-1134.txt: positive
movies-5-11340.txt: positive
movies-5-11346.txt: positive
movies-5-1135.txt: positive
movies-5-11350.txt: positive
movies-5-11356.txt: positive
movies-5-11361.txt: positive
movies-5-11364.txt: positive
movies-5-1137.txt: positive
movies-5-11377.txt: positive
movies-5-1138.txt: positive
movies-5-11382.txt: positive
movies-5-11387.txt: positive
movies-5-1139.txt: positive
movies-5-11395.txt: positive
movies-5-11397.txt: positive
movies-5-114.txt: positive
movies-5-1140.txt: positive
movies-5-11401.txt: positive
movies-5-11414.txt: positive
movies-5-11417.txt: positive
movies-5-1142.txt: positive
movies-5-11423.txt: positive
movies-5-11427.txt: positive
movies-5-11429.txt: positive
movies-5-1143.txt: positive
movies-5-11442.txt: positive
movies-5-11444.txt: positive
movies-5-11446.txt: positive
movies-5-11447.txt: positive
movies-5-11451.txt: positive
movies-5-11452.txt: positive
movies-5-11453.txt: positive
movies-5-11454.txt: positive
movies-5-11455.txt: positive
movies-5-11459.txt: positive
movies-5-11460.txt: positive
movies-5-11462.txt: positive
movies-5-11463.txt: positive
movies-5-11471.txt: positive
movies-5-11476.txt: positive
movies-5-11480.txt: negative
movies-5-11482.txt: positive
movies-5-11483.txt: positive
movies-5-11485.txt: positive
movies-5-11487.txt: positive
movies-5-11488.txt: positive
movies-5-11489.txt: positive
movies-5-11490.txt: positive
movies-5-11491.txt: positive
movies-5-11492.txt: positive
movies-5-11494.txt: negative
movies-5-11496.txt: positive
movies-5-11498.txt: negative
movies-5-1150.txt: positive
movies-5-11506.txt: positive
movies-5-1151.txt: positive
movies-5-11510.txt: positive
movies-5-11512.txt: positive
movies-5-11514.txt: positive
movies-5-11516.txt: positive
movies-5-11518.txt: positive
movies-5-11519.txt: positive
movies-5-11520.txt: positive
movies-5-11536.txt: positive
movies-5-11545.txt: positive
movies-5-11548.txt: positive
movies-5-1155.txt: negative
movies-5-11550.txt: positive
movies-5-11552.txt: positive
movies-5-11554.txt: positive
movies-5-11555.txt: positive
movies-5-1156.txt: positive
movies-5-11563.txt: positive
movies-5-1157.txt: positive
movies-5-11573.txt: positive
movies-5-1158.txt: positive
movies-5-11582.txt: positive
movies-5-11585.txt: positive
movies-5-11588.txt: positive
movies-5-11589.txt: positive
movies-5-1159.txt: positive
movies-5-11596.txt: positive
movies-5-11597.txt: positive
movies-5-11599.txt: positive
movies-5-11602.txt: positive
movies-5-11603.txt: positive
movies-5-11609.txt: positive
movies-5-11610.txt: positive
movies-5-11612.txt: negative
movies-5-11618.txt: positive
movies-5-11619.txt: positive
movies-5-1162.txt: positive
movies-5-11620.txt: positive
movies-5-11626.txt: positive
movies-5-11629.txt: positive
movies-5-1163.txt: positive
movies-5-11634.txt: positive
movies-5-11636.txt: positive
movies-5-11638.txt: positive
movies-5-1164.txt: positive
movies-5-11646.txt: positive
movies-5-11647.txt: positive
movies-5-11648.txt: positive
movies-5-11650.txt: positive
movies-5-11653.txt: positive
movies-5-11656.txt: positive
movies-5-1166.txt: positive
movies-5-11662.txt: positive
movies-5-11663.txt: positive
movies-5-11667.txt: positive
movies-5-1167.txt: positive
movies-5-11670.txt: positive
movies-5-11678.txt: positive
movies-5-1168.txt: positive
movies-5-11682.txt: positive
movies-5-11686.txt: positive
movies-5-11687.txt: positive
movies-5-11688.txt: positive
movies-5-11689.txt: positive
movies-5-1169.txt: positive
movies-5-11693.txt: positive
movies-5-11694.txt: positive
movies-5-11695.txt: positive
movies-5-11696.txt: positive
movies-5-11697.txt: positive
movies-5-11698.txt: positive
movies-5-117.txt: positive
movies-5-1170.txt: positive
movies-5-11709.txt: positive
movies-5-1171.txt: positive
movies-5-11718.txt: positive
movies-5-11727.txt: positive
movies-5-11731.txt: positive
movies-5-11732.txt: positive
movies-5-11733.txt: negative
movies-5-11744.txt: positive
movies-5-11747.txt: positive
movies-5-11748.txt: positive
movies-5-11749.txt: positive
movies-5-1175.txt: positive
movies-5-11752.txt: positive
movies-5-11754.txt: positive
movies-5-11768.txt: positive
movies-5-11770.txt: positive
movies-5-1178.txt: positive
movies-5-11787.txt: neutral
movies-5-11789.txt: positive
movies-5-1179.txt: positive
movies-5-11794.txt: positive
movies-5-11795.txt: positive
movies-5-11798.txt: positive
movies-5-118.txt: positive
movies-5-11801.txt: positive
movies-5-11804.txt: positive
movies-5-11807.txt: positive
movies-5-11811.txt: positive
movies-5-11815.txt: positive
movies-5-1182.txt: positive
movies-5-11825.txt: positive
movies-5-1183.txt: positive
movies-5-11834.txt: positive
movies-5-11835.txt: positive
movies-5-11839.txt: positive
movies-5-1184.txt: positive
movies-5-11841.txt: positive
movies-5-11842.txt: negative
movies-5-11848.txt: positive
movies-5-1185.txt: positive
movies-5-11854.txt: positive
movies-5-1186.txt: positive
movies-5-11861.txt: positive
movies-5-1187.txt: positive
movies-5-11874.txt: negative
movies-5-11875.txt: positive
movies-5-11876.txt: positive
movies-5-11877.txt: positive
movies-5-11878.txt: negative
movies-5-11883.txt: positive
movies-5-11884.txt: positive
movies-5-1189.txt: positive
movies-5-11890.txt: positive
movies-5-11893.txt: positive
movies-5-11894.txt: positive
movies-5-11899.txt: positive
movies-5-119.txt: positive
movies-5-1190.txt: positive
movies-5-11903.txt: positive
movies-5-11917.txt: positive
movies-5-11919.txt: positive
movies-5-11936.txt: positive
movies-5-1194.txt: positive
movies-5-11940.txt: positive
movies-5-11944.txt: positive
movies-5-1195.txt: positive
movies-5-11955.txt: positive
movies-5-11959.txt: positive
movies-5-11961.txt: positive
movies-5-11963.txt: positive
movies-5-11966.txt: positive
movies-5-11968.txt: positive
movies-5-11969.txt: positive
movies-5-1197.txt: positive
movies-5-11976.txt: positive
movies-5-1198.txt: positive
movies-5-1199.txt: positive
movies-5-12.txt: positive
movies-5-120.txt: positive
movies-5-12001.txt: positive
movies-5-12002.txt: positive
movies-5-12003.txt: positive
movies-5-12004.txt: positive
movies-5-12006.txt: positive
movies-5-12007.txt: positive
movies-5-12011.txt: positive
movies-5-12015.txt: neutral
movies-5-12021.txt: positive
movies-5-12023.txt: negative
movies-5-12028.txt: negative
movies-5-1204.txt: positive
movies-5-12041.txt: positive
movies-5-12046.txt: positive
movies-5-1205.txt: positive
movies-5-12050.txt: positive
movies-5-12053.txt: positive
movies-5-12055.txt: positive
movies-5-1206.txt: positive
movies-5-12061.txt: neutral
movies-5-12066.txt: positive
movies-5-12071.txt: negative
movies-5-12076.txt: positive
movies-5-1208.txt: positive
movies-5-12088.txt: positive
movies-5-12089.txt: neutral
movies-5-1209.txt: positive
movies-5-12092.txt: positive
movies-5-121.txt: positive
movies-5-1210.txt: positive
movies-5-12100.txt: positive
movies-5-12102.txt: neutral
movies-5-12103.txt: positive
movies-5-12105.txt: positive
movies-5-1211.txt: positive
movies-5-12111.txt: positive
movies-5-12112.txt: positive
movies-5-12113.txt: positive
movies-5-12117.txt: positive
movies-5-12120.txt: positive
movies-5-12121.txt: positive
movies-5-12126.txt: positive
movies-5-1214.txt: positive
movies-5-12142.txt: positive
movies-5-1215.txt: positive
movies-5-1216.txt: positive
movies-5-12161.txt: positive
movies-5-1217.txt: positive
movies-5-12184.txt: positive
movies-5-12187.txt: positive
movies-5-1219.txt: positive
movies-5-12190.txt: positive
movies-5-12195.txt: positive
movies-5-122.txt: positive
movies-5-1220.txt: positive
movies-5-12204.txt: negative
movies-5-12207.txt: positive
movies-5-12221.txt: positive
movies-5-1223.txt: positive
movies-5-12231.txt: positive
movies-5-12232.txt: positive
movies-5-12235.txt: negative
movies-5-12239.txt: neutral
movies-5-1225.txt: positive
movies-5-12258.txt: neutral
movies-5-12259.txt: negative
movies-5-1226.txt: positive
movies-5-12260.txt: positive
movies-5-12261.txt: positive
movies-5-12262.txt: positive
movies-5-12266.txt: positive
movies-5-1227.txt: positive
movies-5-12270.txt: positive
movies-5-12277.txt: negative
movies-5-1228.txt: positive
movies-5-12286.txt: negative
movies-5-12292.txt: positive
movies-5-12311.txt: positive
movies-5-12312.txt: positive
movies-5-12313.txt: positive
movies-5-12315.txt: negative
movies-5-12316.txt: positive
movies-5-12318.txt: positive
movies-5-12320.txt: negative
movies-5-12321.txt: positive
movies-5-12322.txt: positive
movies-5-12323.txt: positive
movies-5-12325.txt: positive
movies-5-12326.txt: positive
movies-5-12328.txt: positive
movies-5-12329.txt: positive
movies-5-1233.txt: positive
movies-5-12331.txt: positive
movies-5-12332.txt: positive
movies-5-12333.txt: positive
movies-5-12336.txt: positive
movies-5-12337.txt: positive
movies-5-1234.txt: positive
movies-5-12340.txt: neutral
movies-5-12341.txt: positive
movies-5-12342.txt: positive
movies-5-12343.txt: positive
movies-5-12344.txt: positive
movies-5-12346.txt: positive
movies-5-12349.txt: neutral
movies-5-1235.txt: positive
movies-5-12351.txt: positive
movies-5-12357.txt: positive
movies-5-12358.txt: positive
movies-5-12361.txt: positive
movies-5-12362.txt: negative
movies-5-12368.txt: positive
movies-5-1237.txt: positive
movies-5-12371.txt: positive
movies-5-12372.txt: positive
movies-5-12376.txt: negative
movies-5-12377.txt: positive
movies-5-12379.txt: positive
movies-5-1238.txt: positive
movies-5-12381.txt: positive
movies-5-12383.txt: positive
movies-5-12384.txt: positive
movies-5-12385.txt: positive
movies-5-12387.txt: positive
movies-5-12388.txt: positive
movies-5-1239.txt: positive
movies-5-12391.txt: positive
movies-5-12392.txt: positive
movies-5-12394.txt: positive
movies-5-12396.txt: positive
movies-5-1240.txt: positive
movies-5-1241.txt: positive
movies-5-12412.txt: positive
movies-5-12413.txt: positive
movies-5-12414.txt: positive
movies-5-12418.txt: positive
movies-5-12419.txt: positive
movies-5-12420.txt: positive
movies-5-12425.txt: positive
movies-5-12426.txt: positive
movies-5-12427.txt: positive
movies-5-12428.txt: positive
movies-5-1243.txt: positive
movies-5-12433.txt: positive
movies-5-12435.txt: positive
movies-5-12436.txt: positive
movies-5-12438.txt: positive
movies-5-1244.txt: positive
movies-5-12441.txt: positive
movies-5-12443.txt: positive
movies-5-12444.txt: positive
movies-5-12445.txt: positive
movies-5-12446.txt: positive
movies-5-12449.txt: negative
movies-5-12451.txt: positive
movies-5-12452.txt: positive
movies-5-12457.txt: positive
movies-5-12459.txt: positive
movies-5-12475.txt: positive
movies-5-12476.txt: positive
movies-5-1248.txt: positive
movies-5-12482.txt: positive
movies-5-12483.txt: positive
movies-5-12488.txt: positive
movies-5-12490.txt: positive
movies-5-12491.txt: positive
movies-5-12493.txt: positive
movies-5-125.txt: positive
movies-5-12501.txt: positive
movies-5-12506.txt: positive
movies-5-12507.txt: negative
movies-5-12508.txt: negative
movies-5-12509.txt: positive
movies-5-1251.txt: positive
movies-5-12511.txt: positive
movies-5-12512.txt: positive
movies-5-12513.txt: positive
movies-5-12514.txt: positive
movies-5-12516.txt: positive
movies-5-12517.txt: negative
movies-5-12518.txt: positive
movies-5-1252.txt: positive
movies-5-12522.txt: positive
movies-5-12527.txt: positive
movies-5-12529.txt: positive
movies-5-1253.txt: positive
movies-5-12533.txt: positive
movies-5-12537.txt: positive
movies-5-12539.txt: positive
movies-5-12549.txt: positive
movies-5-1255.txt: negative
movies-5-12552.txt: negative
movies-5-12553.txt: positive
movies-5-12567.txt: positive
movies-5-12568.txt: negative
movies-5-12574.txt: positive
movies-5-12578.txt: positive
movies-5-12584.txt: positive
movies-5-1259.txt: neutral
movies-5-126.txt: positive
movies-5-1261.txt: positive
movies-5-12615.txt: negative
movies-5-1262.txt: positive
movies-5-12624.txt: positive
movies-5-1264.txt: positive
movies-5-12644.txt: positive
movies-5-1265.txt: positive
movies-5-1266.txt: positive
movies-5-12685.txt: positive
movies-5-12686.txt: positive
movies-5-12689.txt: positive
movies-5-1269.txt: positive
movies-5-12690.txt: positive
movies-5-12692.txt: positive
movies-5-12693.txt: negative
movies-5-12696.txt: negative
movies-5-12698.txt: positive
movies-5-12699.txt: neutral
movies-5-127.txt: positive
movies-5-1270.txt: positive
movies-5-12701.txt: positive
movies-5-12703.txt: positive
movies-5-12706.txt: negative
movies-5-12708.txt: positive
movies-5-12709.txt: positive
movies-5-1271.txt: positive
movies-5-12710.txt: positive
movies-5-12721.txt: negative
movies-5-12723.txt: negative
movies-5-12724.txt: positive
movies-5-12727.txt: positive
movies-5-12729.txt: positive
movies-5-1273.txt: positive
movies-5-12731.txt: positive
movies-5-12732.txt: positive
movies-5-12733.txt: positive
movies-5-12735.txt: positive
movies-5-12736.txt: positive
movies-5-12738.txt: negative
movies-5-12739.txt: positive
movies-5-12742.txt: positive
movies-5-12745.txt: positive
movies-5-12750.txt: negative
movies-5-12752.txt: positive
movies-5-12763.txt: positive
movies-5-1277.txt: positive
movies-5-12774.txt: negative
movies-5-12775.txt: negative
movies-5-12776.txt: negative
movies-5-12777.txt: positive
movies-5-1278.txt: positive
movies-5-12786.txt: positive
movies-5-12789.txt: negative
movies-5-12791.txt: negative
movies-5-12798.txt: negative
movies-5-12799.txt: negative
movies-5-128.txt: positive
movies-5-12800.txt: positive
movies-5-12801.txt: negative
movies-5-12807.txt: positive
movies-5-12808.txt: negative
movies-5-12809.txt: positive
movies-5-1281.txt: positive
movies-5-12814.txt: positive
movies-5-12815.txt: positive
movies-5-12817.txt: positive
movies-5-12818.txt: positive
movies-5-12819.txt: negative
movies-5-1282.txt: positive
movies-5-12820.txt: positive
movies-5-12821.txt: positive
movies-5-12822.txt: positive
movies-5-12823.txt: positive
movies-5-12824.txt: positive
movies-5-12825.txt: positive
movies-5-12826.txt: positive
movies-5-12827.txt: positive
movies-5-12828.txt: positive
movies-5-12829.txt: positive
movies-5-1283.txt: positive
movies-5-12830.txt: positive
movies-5-12831.txt: positive
movies-5-12832.txt: positive
movies-5-12834.txt: positive
movies-5-12835.txt: positive
movies-5-12836.txt: positive
movies-5-1284.txt: positive
movies-5-12842.txt: positive
movies-5-12847.txt: neutral
movies-5-12857.txt: positive
movies-5-1286.txt: positive
movies-5-12860.txt: positive
movies-5-12862.txt: positive
movies-5-12863.txt: positive
movies-5-12864.txt: positive
movies-5-12869.txt: positive
movies-5-12872.txt: positive
movies-5-12874.txt: positive
movies-5-12875.txt: positive
movies-5-12876.txt: positive
movies-5-12877.txt: positive
movies-5-12878.txt: positive
movies-5-12879.txt: positive
movies-5-1288.txt: positive
movies-5-12880.txt: positive
movies-5-12881.txt: positive
movies-5-12882.txt: positive
movies-5-12883.txt: positive
movies-5-12884.txt: positive
movies-5-12885.txt: negative
movies-5-12886.txt: positive
movies-5-12887.txt: positive
movies-5-12891.txt: positive
movies-5-12893.txt: neutral
movies-5-12894.txt: positive
movies-5-12895.txt: positive
movies-5-12896.txt: positive
movies-5-12897.txt: positive
movies-5-12898.txt: positive
movies-5-12899.txt: positive
movies-5-1290.txt: positive
movies-5-12900.txt: positive
movies-5-12901.txt: positive
movies-5-12902.txt: positive
movies-5-12903.txt: positive
movies-5-12904.txt: positive
movies-5-12906.txt: positive
movies-5-12907.txt: positive
movies-5-12908.txt: positive
movies-5-12909.txt: positive
movies-5-1291.txt: positive
movies-5-12910.txt: positive
movies-5-12911.txt: positive
movies-5-12912.txt: positive
movies-5-12914.txt: positive
movies-5-12915.txt: positive
movies-5-12916.txt: positive
movies-5-12917.txt: positive
movies-5-12918.txt: positive
movies-5-12919.txt: positive
movies-5-1292.txt: positive
movies-5-12920.txt: positive
movies-5-12921.txt: positive
movies-5-12922.txt: positive
movies-5-12923.txt: positive
movies-5-12924.txt: negative
movies-5-12925.txt: positive
movies-5-12926.txt: positive
movies-5-12927.txt: positive
movies-5-12928.txt: positive
movies-5-1293.txt: positive
movies-5-12930.txt: positive
movies-5-12931.txt: positive
movies-5-12932.txt: positive
movies-5-12933.txt: positive
movies-5-12934.txt: positive
movies-5-12935.txt: positive
movies-5-12936.txt: positive
movies-5-12937.txt: positive
movies-5-12938.txt: positive
movies-5-12940.txt: positive
movies-5-12941.txt: positive
movies-5-12943.txt: positive
movies-5-12944.txt: positive
